from	to
id_142	How many years have you been doing data visualization?::2
id_143	How many years have you been doing data visualization?::2
id_144	How many years have you been doing data visualization?::2
id_145	How many years have you been doing data visualization?::2
id_146	How many years have you been doing data visualization?::2
id_147	How many years have you been doing data visualization?::2
id_148	How many years have you been doing data visualization?::2
id_149	How many years have you been doing data visualization?::2
id_150	How many years have you been doing data visualization?::2
id_151	How many years have you been doing data visualization?::2
id_152	How many years have you been doing data visualization?::2
id_153	How many years have you been doing data visualization?::2
id_154	How many years have you been doing data visualization?::2
id_155	How many years have you been doing data visualization?::2
id_156	How many years have you been doing data visualization?::2
id_157	How many years have you been doing data visualization?::2
id_158	How many years have you been doing data visualization?::2
id_159	How many years have you been doing data visualization?::2
id_160	How many years have you been doing data visualization?::3
id_161	How many years have you been doing data visualization?::3
id_162	How many years have you been doing data visualization?::3
id_163	How many years have you been doing data visualization?::3
id_164	How many years have you been doing data visualization?::3
id_165	How many years have you been doing data visualization?::3
id_166	How many years have you been doing data visualization?::3
id_167	How many years have you been doing data visualization?::3
id_168	How many years have you been doing data visualization?::3
id_169	How many years have you been doing data visualization?::3
id_170	How many years have you been doing data visualization?::3
id_171	How many years have you been doing data visualization?::3
id_172	How many years have you been doing data visualization?::3
id_173	How many years have you been doing data visualization?::3
id_174	How many years have you been doing data visualization?::3
id_175	How many years have you been doing data visualization?::3
id_176	How many years have you been doing data visualization?::3
id_177	How many years have you been doing data visualization?::3
id_178	How many years have you been doing data visualization?::3
id_179	How many years have you been doing data visualization?::3
id_180	How many years have you been doing data visualization?::3
id_181	How many years have you been doing data visualization?::3
id_182	How many years have you been doing data visualization?::3
id_183	How many years have you been doing data visualization?::3
id_184	How many years have you been doing data visualization?::3
id_185	How many years have you been doing data visualization?::3
id_186	How many years have you been doing data visualization?::3
id_187	How many years have you been doing data visualization?::3
id_188	How many years have you been doing data visualization?::3
id_189	How many years have you been doing data visualization?::3
id_190	How many years have you been doing data visualization?::3
id_191	How many years have you been doing data visualization?::3
id_192	How many years have you been doing data visualization?::3
id_193	How many years have you been doing data visualization?::3
id_194	How many years have you been doing data visualization?::3
id_195	How many years have you been doing data visualization?::3
id_196	How many years have you been doing data visualization?::3
id_197	How many years have you been doing data visualization?::3
id_198	How many years have you been doing data visualization?::3
id_199	How many years have you been doing data visualization?::3
id_200	How many years have you been doing data visualization?::3
id_201	How many years have you been doing data visualization?::3
id_202	How many years have you been doing data visualization?::3
id_203	How many years have you been doing data visualization?::3
id_204	How many years have you been doing data visualization?::3
id_205	How many years have you been doing data visualization?::3
id_206	How many years have you been doing data visualization?::3
id_207	How many years have you been doing data visualization?::3
id_208	How many years have you been doing data visualization?::3
id_209	How many years have you been doing data visualization?::3
id_210	How many years have you been doing data visualization?::3
id_211	How many years have you been doing data visualization?::3
id_212	How many years have you been doing data visualization?::3
id_213	How many years have you been doing data visualization?::3
id_214	How many years have you been doing data visualization?::3
id_215	How many years have you been doing data visualization?::3
id_216	How many years have you been doing data visualization?::3
id_217	How many years have you been doing data visualization?::3
id_218	How many years have you been doing data visualization?::3
id_219	How many years have you been doing data visualization?::3
id_220	How many years have you been doing data visualization?::3
id_221	How many years have you been doing data visualization?::3
id_222	How many years have you been doing data visualization?::3
id_223	How many years have you been doing data visualization?::3
id_224	How many years have you been doing data visualization?::3
id_225	How many years have you been doing data visualization?::3
id_226	How many years have you been doing data visualization?::3
id_227	How many years have you been doing data visualization?::3
id_228	How many years have you been doing data visualization?::3
id_229	How many years have you been doing data visualization?::3
id_230	How many years have you been doing data visualization?::3
id_231	How many years have you been doing data visualization?::3
id_232	How many years have you been doing data visualization?::3
id_233	How many years have you been doing data visualization?::3
id_234	How many years have you been doing data visualization?::3
id_235	How many years have you been doing data visualization?::3
id_236	How many years have you been doing data visualization?::3
id_237	How many years have you been doing data visualization?::3
id_238	How many years have you been doing data visualization?::3
id_239	How many years have you been doing data visualization?::3
id_240	How many years have you been doing data visualization?::3
id_241	How many years have you been doing data visualization?::3
id_242	How many years have you been doing data visualization?::3
id_243	How many years have you been doing data visualization?::4
id_244	How many years have you been doing data visualization?::4
id_245	How many years have you been doing data visualization?::4
id_246	How many years have you been doing data visualization?::4
id_247	How many years have you been doing data visualization?::4
id_248	How many years have you been doing data visualization?::4
id_249	How many years have you been doing data visualization?::4
id_250	How many years have you been doing data visualization?::4
id_251	How many years have you been doing data visualization?::4
id_252	How many years have you been doing data visualization?::4
id_253	How many years have you been doing data visualization?::4
id_254	How many years have you been doing data visualization?::4
id_255	How many years have you been doing data visualization?::4
id_256	How many years have you been doing data visualization?::4
id_257	How many years have you been doing data visualization?::4
id_258	How many years have you been doing data visualization?::4
id_259	How many years have you been doing data visualization?::4
id_260	How many years have you been doing data visualization?::4
id_261	How many years have you been doing data visualization?::4
id_262	How many years have you been doing data visualization?::4
id_263	How many years have you been doing data visualization?::4
id_264	How many years have you been doing data visualization?::4
id_265	How many years have you been doing data visualization?::4
id_266	How many years have you been doing data visualization?::4
id_267	How many years have you been doing data visualization?::4
id_268	How many years have you been doing data visualization?::4
id_269	How many years have you been doing data visualization?::4
id_270	How many years have you been doing data visualization?::4
id_271	How many years have you been doing data visualization?::4
id_272	How many years have you been doing data visualization?::4
id_273	How many years have you been doing data visualization?::4
id_274	How many years have you been doing data visualization?::4
id_275	How many years have you been doing data visualization?::4
id_276	How many years have you been doing data visualization?::4
id_277	How many years have you been doing data visualization?::4
id_278	How many years have you been doing data visualization?::4
id_279	How many years have you been doing data visualization?::4
id_280	How many years have you been doing data visualization?::4
id_281	How many years have you been doing data visualization?::4
id_282	How many years have you been doing data visualization?::4
id_283	How many years have you been doing data visualization?::4
id_284	How many years have you been doing data visualization?::4
id_285	How many years have you been doing data visualization?::4
id_286	How many years have you been doing data visualization?::4
id_287	How many years have you been doing data visualization?::4
id_288	How many years have you been doing data visualization?::4
id_289	How many years have you been doing data visualization?::4
id_290	How many years have you been doing data visualization?::4
id_291	How many years have you been doing data visualization?::4
id_292	How many years have you been doing data visualization?::4
id_293	How many years have you been doing data visualization?::4
id_294	How many years have you been doing data visualization?::4
id_295	How many years have you been doing data visualization?::4
id_296	How many years have you been doing data visualization?::4
id_297	How many years have you been doing data visualization?::4
id_298	How many years have you been doing data visualization?::4
id_299	How many years have you been doing data visualization?::4
id_300	How many years have you been doing data visualization?::4
id_301	How many years have you been doing data visualization?::4
id_302	How many years have you been doing data visualization?::4
id_303	How many years have you been doing data visualization?::4
id_304	How many years have you been doing data visualization?::4
id_305	How many years have you been doing data visualization?::4
id_306	How many years have you been doing data visualization?::4
id_307	How many years have you been doing data visualization?::4
id_308	How many years have you been doing data visualization?::4
id_309	How many years have you been doing data visualization?::4
id_310	How many years have you been doing data visualization?::4
id_311	How many years have you been doing data visualization?::4
id_312	How many years have you been doing data visualization?::4
id_313	How many years have you been doing data visualization?::4
id_314	How many years have you been doing data visualization?::4
id_315	How many years have you been doing data visualization?::4
id_316	How many years have you been doing data visualization?::4
id_317	How many years have you been doing data visualization?::5
id_318	How many years have you been doing data visualization?::5
id_319	How many years have you been doing data visualization?::5
id_320	How many years have you been doing data visualization?::5
id_321	How many years have you been doing data visualization?::5
id_322	How many years have you been doing data visualization?::5
id_323	How many years have you been doing data visualization?::5
id_324	How many years have you been doing data visualization?::5
id_325	How many years have you been doing data visualization?::5
id_326	How many years have you been doing data visualization?::5
id_327	How many years have you been doing data visualization?::5
id_328	How many years have you been doing data visualization?::5
id_329	How many years have you been doing data visualization?::5
id_330	How many years have you been doing data visualization?::5
id_331	How many years have you been doing data visualization?::5
id_332	How many years have you been doing data visualization?::5
id_333	How many years have you been doing data visualization?::5
id_334	How many years have you been doing data visualization?::5
id_335	How many years have you been doing data visualization?::5
id_336	How many years have you been doing data visualization?::5
id_337	How many years have you been doing data visualization?::5
id_338	How many years have you been doing data visualization?::5
id_339	How many years have you been doing data visualization?::5
id_340	How many years have you been doing data visualization?::5
id_341	How many years have you been doing data visualization?::5
id_342	How many years have you been doing data visualization?::5
id_343	How many years have you been doing data visualization?::5
id_344	How many years have you been doing data visualization?::5
id_345	How many years have you been doing data visualization?::5
id_346	How many years have you been doing data visualization?::5
id_347	How many years have you been doing data visualization?::5
id_348	How many years have you been doing data visualization?::5
id_349	How many years have you been doing data visualization?::5
id_350	How many years have you been doing data visualization?::5
id_351	How many years have you been doing data visualization?::5
id_352	How many years have you been doing data visualization?::5
id_353	How many years have you been doing data visualization?::5
id_354	How many years have you been doing data visualization?::5
id_355	How many years have you been doing data visualization?::5
id_356	How many years have you been doing data visualization?::5
id_357	How many years have you been doing data visualization?::5
id_358	How many years have you been doing data visualization?::5
id_359	How many years have you been doing data visualization?::5
id_360	How many years have you been doing data visualization?::5
id_361	How many years have you been doing data visualization?::5
id_362	How many years have you been doing data visualization?::5
id_363	How many years have you been doing data visualization?::5
id_364	How many years have you been doing data visualization?::5
id_365	How many years have you been doing data visualization?::5
id_366	How many years have you been doing data visualization?::5
id_367	How many years have you been doing data visualization?::5
id_368	How many years have you been doing data visualization?::5
id_369	How many years have you been doing data visualization?::5
id_370	How many years have you been doing data visualization?::5
id_371	How many years have you been doing data visualization?::5
id_372	How many years have you been doing data visualization?::5
id_373	How many years have you been doing data visualization?::5
id_374	How many years have you been doing data visualization?::5
id_375	How many years have you been doing data visualization?::5
id_376	How many years have you been doing data visualization?::5
id_377	How many years have you been doing data visualization?::5
id_378	How many years have you been doing data visualization?::5
